Character,ID,File,Context,English,简体中文
,1337,Item- TopicButcher,Item Description,"Bastard thinks I murdered Bill, that I'm this Bucket Butcher!",这混蛋以为是我杀了Bill，以为我就是这个桶屠夫！
,1338,Item- TopicMonster,Item Description,The mulindji! They're real!,穆林吉！它们是真的！
,1339,Item- TopicSister,Item Description,Annie's missing,Annie失踪了
,2026,Item- TopicReception,UpdateDescription,"I need to look in Angela Grace's office at The Herald, but can't get past the receptionist",我需要去the Herald看看Angela Grace的办公室，可过不了前台这一关
,2027,Item- TopicReception,UpdateDescription,"Hara thinks someone should pose as her publisher, Ms. Forbes-Yates, and call her up",Hara觉得应该让人冒充她的出版商Ms. Forbes-Yates，给她打电话
,2042,Item- TopicReception,UpdateDescription,Hara thinks I should find something to use as leverage,Hara觉得我应该找点东西当把柄
,2043,Item- TopicReception,UpdateDescription,"I have a rejection letter for her novel, shame it wasn't picked up, I bet she would have walked out then and there",我有一封她小说的退稿信，可惜没被采用，我敢说要不然她会当场走人的
,2044,Item- TopicReception,UpdateDescription,"She's been writing a novel, if that helps",她一直在写小说，要是这有帮助的话
,1340,Item- TopicReception,UpdateDescription,Maybe Sarah will pose as the receptionist's publisher to distract her,也许Sarah可以冒充前台的出版商来分散她的注意
,1341,Item- TopicReception,UpdateDescription,"Hara suggested someone pose as the receptionist's publisher, call her up",Hara建议让人冒充前台的出版商，给她打电话
,1342,Item- TopicReception,UpdateDescription,Maybe the fact that the receptionist's writing a novel could be used as leverage?,也许前台在写小说这一点可以当作把柄？
,1343,Item- TopicReception,UpdateDescription,I found a rejection letter from her publisher. Maybe that could be used as leverage?,我找到了她出版商的退稿信。也许可以当作把柄？
,1344,Item- TopicReception,UpdateDescription,Hara reckons we should find something about her to use as leverage,Hara认为我们应该找点关于她的东西当把柄
,1345,Item- TopicReception,Item Description,I need to get past reception at the Herald so I can look in Angela Grace's office,我需要通过the Herald的前台，才能去看Angela Grace的办公室
,1346,Item- TopicDr,UpdateDescription,Why was Dr. Nazari's number scrawled on the card I found on Bill's dead body? I'll pay her a visit at the hospital she works at,为什么Dr. Nazari的号码被潦草地写在我在Bill尸体上发现的名片上？我要去她工作的医院拜访她
,1347,Item- TopicDr,UpdateDescription,Dr. Nazari won't even listen to me. I need something to get her attention,Dr. Nazari根本不听我说。我需要个东西引起她的注意
,1348,Item- TopicDr,UpdateDescription,The Trinity Biotech logo got Dr. Nazari's attention. Now at least she'll hear my questions before refusing to answer...,Trinity Biotech的标志引起了Dr. Nazari的注意。现在至少她在拒绝回答之前会听我的问题了……
,1349,Item- TopicDr,UpdateDescription,"Dr. Nazari's company organized a clinical trial for Trinity once. Said that's her only connection. I'm sure she's lying, just need proof",Dr. Nazari的公司曾经为Trinity组织过一次临床试验。她说这是她唯一的联系。我肯定她在撒谎，只需要证据
,1351,Item- TopicDr,UpdateDescription,Dr. Nazari said MedCon only ran one trial for Trinity... but they're taking huge monthly payments from Roth! I got her!,Dr. Nazari说 MedCon 只为Trinity做过一次试验……可他们每月从Roth那里收巨额款项！我抓到她了！
,1352,Item- TopicDr,UpdateDescription,Dr. Nazari took Trinity's money in exchange for silence... and a steady stream of homeless victims for their trials,Dr. Nazari拿了Trinity的钱换取沉默……还有给他们试验源源不断提供的流浪汉受害者
,1353,Item- TopicDr,Item Description,"Nazari? Who the hell is Nazari, and why was her number scrawled on the reporter's card I found on Bill's dead body?",Nazari？Nazari到底是谁，为什么她的号码被潦草地写在我在Bill尸体上发现的那张记者名片上？
,1354,Item- TopicCeo,UpdateDescription,Dr. Gideon Roth,Dr. Gideon Roth
,1355,Item- TopicCeo,UpdateDescription,Dr. Roth. He was on the recording the reporter Grace gave to Bill,Dr. Roth。他出现在记者Grace交给Bill的那段录音里
,1356,Item- TopicCeo,UpdateDescription,", he runs a company called Trinity Biotech. One of three founding members",，他经营着一家叫Trinity Biotech的公司。三位创始成员之一
,1357,Item- TopicCeo,UpdateDescription,", Maxwell Holden is another",，Maxwell Holden是另一位
,1358,Item- TopicCeo,UpdateDescription,. I should try to find out more,。我该试着查出更多
,1359,Item- TopicCeo,UpdateDescription,"I want to know what Gideon Roth's up to here. To find out Hara said we should look for motive, means and opportunity",我想知道Gideon Roth在这里干什么。Hara说我们该找动机、手段和机会
,1360,Item- TopicCeo,UpdateDescription,Dr. Gideon Roth. He runs Trinity Biotech. He's behind everything that's happened to me,Dr. Gideon Roth。他经营着Trinity Biotech。我遭遇的一切都是他在背后操纵
,1361,Item- TopicCeo,UpdateDescription,"Roth's going to blow the reactor! We have to stop him, or at least escape... But he has the power to jump back and prevent us!",Roth要炸反应堆！我们必须阻止他，或者至少逃出去……可他有能力跳回去阻止我们！
,1362,Item- TopicCeo,UpdateDescription,"What's Roth done to himself?! My only hope is to delay him blowing the reactor, buy the others some time...",Roth对自己做了什么？！我唯一的希望是拖延他炸反应堆，给其他人争取些时间……
,1363,Item- TopicCeo,UpdateDescription,What's Roth done to himself?! I've gotta stop him so the others can escape... But he has the power to jump back and prevent me!,Roth对自己做了什么？！我得阻止他，让其他人能逃走……可他有能力跳回去阻止我！
,1364,Item- TopicCeo,UpdateDescription,"Roth's still up there somewhere... He can't phase-flip anymore, but neither can I...",Roth还在上面的某个地方……他不能再相位翻转了，不过我也不能……
,1365,Item- TopicCeo,UpdateDescription,"Roth can't phase-flip anymore, but neither can I... And he's still in here somewhere...",Roth不能再相位翻转了，不过我也不能……而且他还在这里面的某个地方……
,1366,Item- TopicCeo,UpdateDescription,I found new information about Dr. Roth,我发现了关于Dr. Roth的新信息
,1367,Item- TopicCeo,Item Description,Dr. Roth... The name was on the recording Angela Grace made of those soldiers before they got her. Must have been important if she gave it to Bill to hide,Dr. Roth……这个名字出现在Angela Grace在那些士兵抓她之前录下的录音里。既然她交给Bill藏起来，肯定很重要
,2082,Item- TopicTrinity,UpdateDescription,Trinity Biotech is tied up in this somehow,Trinity Biotech不知怎么牵涉在这件事里
,2083,Item- TopicTrinity,UpdateDescription,"Headed by a Dr. Roth, They're working on something called 'Quantum Cognition'",由一位Dr. Roth领导，他们在研究一种叫「量子认知」的东西
,2117,Item- TopicTrinity,UpdateDescription,They're headed by someone called Dr. Roth,他们由一位叫Dr. Roth的人领导
,2118,Item- TopicTrinity,UpdateDescription,"Not much info on them, but they're working on something called 'Quantum Cognition'",关于他们的信息不多，不过他们在研究一种叫「量子认知」的东西
,2119,Item- TopicTrinity,UpdateDescription,Another founding member was Professor Maxwell Holden,另一位创始成员是Professor Maxwell Holden
,2120,Item- TopicTrinity,UpdateDescription,I guess we found Trinity. But what are they doing here?,我想我们找到Trinity了。不过他们在这里干什么？
,1368,Item- TopicTrinity,UpdateDescription,"If Hara can't find anything on Trinity, maybe he can find something on a 'Maxwell Holden'",要是Hara查不到Trinity的任何信息，也许他能查到一个叫「Maxwell Holden」的人
,1369,Item- TopicTrinity,Item Description,"Trinity Biotech. Unless they just make barrels, they're connected to everything. I need to find out more",Trinity Biotech。除非他们只是做桶的，否则它跟一切都有关联。我需要查出更多
,1370,Item- TopicQuantum,UpdateDescription,"Quantum Cognition. Trinity's working in the field, but no idea what it is",量子认知。Trinity在这个领域工作，不过我不知道这是什么
,1371,Item- TopicQuantum,UpdateDescription,"Quantum Cognition. Where quantum physics meets neuroscience. While researching it for Trinity Biotech, Holden and Roth triggered a naturally evolved ability to phase-flip... To jump consciousness through time",量子认知。量子物理与神经科学的交汇。在为Trinity Biotech研究它的过程中，Holden和Roth触发了一种天然进化出来的相位翻转能力……让意识穿越时间跳跃
,1372,Item- TopicQuantum,UpdateDescription,Quantum Cognition. Trinity's working in the field. Where quantum physics meets neuroscience. Apparently evolution takes advantage of principles of physics we don't yet understand,量子认知。Trinity在这个领域工作。量子物理与神经科学的交汇。显然进化利用了我们尚不理解的物理原理
,1373,Item- TopicQuantum,UpdateDescription,"Quantum Cognition. Trinity's working in the field, something to do with how the brain uses quantum mechanics to work",量子认知。Trinity在这个领域工作，跟大脑如何利用量子力学运作有关
,1374,Item- TopicQuantum,Item Description,"Quantum Cognition. No idea what it is, but Trinity's working in the field",量子认知。不知道是什么，不过Trinity在这个领域工作
,1376,Item- TopicLab,Item Description,"The Butcher thinks I know where Trinity's Labs are. I don't of course, but he won't give me food or water unless I tell him",屠夫以为我知道Trinity的实验室在哪。我当然不知道，不过除非我告诉他，否则他不会给我食物或水
,1377,Item- TopicLeave,UpdateDescription,Should ask the detective what we need to get out of here,该问问警探我们要离开这里需要什么
,1378,Item- TopicLeave,UpdateDescription,I want to know we can leave in a hurry if we have to. Hara said to ask Annie where we can find a can of petrol. She should be in her room on level 3,我想知道必要时我们能迅速离开。Hara说去问Annie哪里能找到一罐汽油。她应该在三楼她的房间里
,1379,Item- TopicLeave,UpdateDescription,I want to know we can leave in a hurry if we have to. Hara said we need a can of petrol. I should ask Sanjay in the labs on level 4,我想知道必要时我们能迅速离开。Hara说我们需要一罐汽油。我该去四楼的实验室问Sanjay
